,Week Ending/Date,Location,Bracketed_val_avg_price,Average_price
88,19/04/2014,SOUTH INDIA,111.92,71.96
89,12/04/2014,SOUTH INDIA,113.24,86.42
90,05/04/2014,SOUTH INDIA,116.21,82.52
91,29/03/2014,SOUTH INDIA,109.13,87.06
92,22/03/2014,SOUTH INDIA,119.79,89.98
93,15/03/2014,SOUTH INDIA,111.15,91.20
94,08/03/2014,SOUTH INDIA,106.82,91.37
95,01/03/2014,SOUTH INDIA,101.36,92.15
96,22/02/2014,SOUTH INDIA,100.57,94.25
97,15/02/2014,SOUTH INDIA,100.68,95.14
98,08/02/2014,SOUTH INDIA,100.47,92.44
99,01/02/2014,SOUTH INDIA,99.01,93.30
100,25/01/2014,SOUTH INDIA,98.95,92.00
101,18/01/2014,SOUTH INDIA,99.19,93.60
102,11/01/2014,SOUTH INDIA,100.68,87.80
103,04/01/2014,SOUTH INDIA,101.26,85.28
104,27/12/2014,ALL INDIA,129.03,134.37
105,20/12/2014,ALL INDIA,115.27,124.45
106,13/12/2014,ALL INDIA,116.03,126.61
107,06/12/2014,ALL INDIA,121.64,128.46
108,29/11/2014,ALL INDIA,124.26,126.93
109,22/11/2014,ALL INDIA,121.38,127.85
110,15/11/2014,ALL INDIA,118.78,128.66
111,08/11/2014,ALL INDIA,121.92,123.74
112,01/11/2014,ALL INDIA,124.06,124.06
113,25/10/2014,ALL INDIA,125.46,122.20
114,18/10/2014,ALL INDIA,93.40,125.51
115,11/10/2014,ALL INDIA,124.25,123.38
116,04/10/2014,ALL INDIA,126.56,83.27
117,27/09/2014,ALL INDIA,127.82,126.66
118,20/09/2014,ALL INDIA,126.85,125.32
119,13/09/2014,ALL INDIA,127.04,129.07
120,06/09/2014,ALL INDIA,125.75,126.52
121,30/08/2014,ALL INDIA,126.18,128.65
122,23/08/2014,ALL INDIA,126.42,129.00
123,16/08/2014,ALL INDIA,128.17,128.88
124,09/08/2014,ALL INDIA,129.13,130.38
125,02/08/2014,ALL INDIA,127.83,136.19
126,26/07/2014,ALL INDIA,128.78,133.25
127,19/07/2014,ALL INDIA,128.82,135.03
128,12/07/2014,ALL INDIA,131.60,150.54
129,05/07/2014,ALL INDIA,132.46,142.43
130,28/06/2014,ALL INDIA,128.83,138.05
131,21/06/2014,ALL INDIA,125.70,133.87
132,14/06/2014,ALL INDIA,125.00,128.46
133,07/06/2014,ALL INDIA,127.98,125.14
134,31/05/2014,ALL INDIA,127.80,126.09
135,24/05/2014,ALL INDIA,125.12,128.04
136,17/05/2014,ALL INDIA,124.30,130.16
137,10/05/2014,ALL INDIA,123.46,129.06
138,03/05/2014,ALL INDIA,128.74,129.11
139,26/04/2014,ALL INDIA,128.99,126.16
140,19/04/2014,ALL INDIA,128.45,112.54
141,12/04/2014,ALL INDIA,129.03,107.06
142,05/04/2014,ALL INDIA,125.36,100.43
143,29/03/2014,ALL INDIA,109.13,91.16
144,22/03/2014,ALL INDIA,123.75,89.98
145,15/03/2014,ALL INDIA,111.15,91.20
146,08/03/2014,ALL INDIA,116.51,98.76
147,01/03/2014,ALL INDIA,117.13,92.15
148,22/02/2014,ALL INDIA,119.39,103.07
149,15/02/2014,ALL INDIA,117.08,103.60
150,08/02/2014,ALL INDIA,116.86,105.25
151,01/02/2014,ALL INDIA,115.14,107.57
152,25/01/2014,ALL INDIA,116.99,108.66
153,18/01/2014,ALL INDIA,119.70,111.98
154,11/01/2014,ALL INDIA,120.83,113.33
155,04/01/2014,ALL INDIA,124.50,116.63
0,29/12/2018,NORTH INDIA,139.21,141.50
1,22/12/2018,NORTH INDIA,139.79,144.26
2,15/12/2018,NORTH INDIA,142.40,147.09
3,08/12/2018,NORTH INDIA,142.67,149.38
4,01/12/2018,NORTH INDIA,144.72,152.47
5,24/11/2018,NORTH INDIA,145.73,150.44
6,17/11/2018,NORTH INDIA,144.48,150.63
7,10/11/2018,NORTH INDIA,145.67,150.60
8,27/10/2018,NORTH INDIA,147.24,150.40
9,13/10/2018,NORTH INDIA,148.83,149.09
10,20/10/2018,NORTH INDIA,150.38,NA
11,06/10/2018,NORTH INDIA,145.47,148.21
12,29/09/2018,NORTH INDIA,NA,147.20
13,22/09/2018,NORTH INDIA,148.24,148.68
14,15/09/2018,NORTH INDIA,143.03,150.78
15,08/09/2018,NORTH INDIA,143.25,152.34
16,01/09/2018,NORTH INDIA,144.05,152.97
17,25/08/2018,NORTH INDIA,147.57,152.66
18,18/08/2018,NORTH INDIA,149.11,155.09
19,11/08/2018,NORTH INDIA,147.38,158.01
20,04/04/2018,NORTH INDIA,145.68,159.97
21,28/07/2018,NORTH INDIA,146.26,161.05
22,21/07/2018,NORTH INDIA,147.95,161.80
23,14/07/2018,NORTH INDIA,146.90,160.99
24,07/07/2018,NORTH INDIA,151.11,162.26
25,30/06/2018,NORTH INDIA,150.71,165.89
26,23/06/2018,NORTH INDIA,153.88,164.09
27,16/06/2018,NORTH INDIA,153.94,156.02
28,09/06/2018,NORTH INDIA,145.84,151.75
29,02/06/2018,NORTH INDIA,137.62,151.18
30,26/05/2018,NORTH INDIA,135.39,148.75
31,19/05/2018,NORTH INDIA,139.24,149.43
32,12/05/2018,NORTH INDIA,142.62,149.35
33,05/05/2018,NORTH INDIA,142.28,148.86
34,28/04/2018,NORTH INDIA,145.09,152.22
35,21/04/2018,NORTH INDIA,145.52,151.98
36,14/04/2018,NORTH INDIA,141.98,144.86
37,07/04/2018,NORTH INDIA,124.34,146.44
38,31/03/2018,NORTH INDIA,114.71,96.47
39,24/03/2018,NORTH INDIA,101.96,99.48
40,17/03/2018,NORTH INDIA,107.42,NA
41,10/03/2018,NORTH INDIA,107.85,95.27
42,03/03/2018,NORTH INDIA,106.37,105.67
43,24/02/2018,NORTH INDIA,110.35,103.66
44,17/02/2018,NORTH INDIA,110.32,106.88
45,10/02/2018,NORTH INDIA,110.95,108.30
46,03/02/2018,NORTH INDIA,112.87,113.31
47,27/01/2018,NORTH INDIA,115.90,114.86
48,20/01/2018,NORTH INDIA,NA,125.22
49,14/01/2018,NORTH INDIA,124.87,127.51
50,07/01/2018,NORTH INDIA,129.46,134.82
51,29/12/2018,SOUTH INDIA,65.60,88.46
52,22/12/2018,SOUTH INDIA,90.45,105.02
53,15/12/2018,SOUTH INDIA,89.89,105.83
54,08/12/2018,SOUTH INDIA,87.39,109.38
55,01/12/2018,SOUTH INDIA,86.71,109.27
56,24/11/2018,SOUTH INDIA,87.33,108.99
57,17/11/2018,SOUTH INDIA,86.87,107.59
58,10/11/2018,SOUTH INDIA,87.94,111.74
59,27/10/2018,SOUTH INDIA,85.75,102.10
60,13/10/2018,SOUTH INDIA,90.04,103.09
61,20/10/2018,SOUTH INDIA,110.17,103.66
62,06/10/2018,SOUTH INDIA,86.39,102.68
63,29/09/2018,SOUTH INDIA,86.18,104.81
64,22/09/2018,SOUTH INDIA,84.06,108.17
65,15/09/2018,SOUTH INDIA,80.96,104.41
66,08/09/2018,SOUTH INDIA,69.00,101.30
67,01/09/2018,SOUTH INDIA,78.14,106.42
68,25/08/2018,SOUTH INDIA,79.34,90.57
69,18/08/2018,SOUTH INDIA,79.29,97.38
70,11/08/2018,SOUTH INDIA,84.96,92.83
71,04/04/2018,SOUTH INDIA,84.05,93.41
72,28/07/2018,SOUTH INDIA,83.99,91.53
73,21/07/2018,SOUTH INDIA,80.77,88.58
74,14/07/2018,SOUTH INDIA,87.57,89.60
75,07/07/2018,SOUTH INDIA,98.91,86.93
76,30/06/2018,SOUTH INDIA,84.65,87.32
77,23/06/2018,SOUTH INDIA,86.98,88.63
78,16/06/2018,SOUTH INDIA,87.82,89.16
79,09/06/2018,SOUTH INDIA,88.13,88.57
80,02/06/2018,SOUTH INDIA,89.46,88.41
81,26/05/2018,SOUTH INDIA,93.91,87.79
82,19/05/2018,SOUTH INDIA,98.20,90.03
83,12/05/2018,SOUTH INDIA,97.40,93.89
84,05/05/2018,SOUTH INDIA,98.15,98.95
85,28/04/2018,SOUTH INDIA,104.34,100.22
86,21/04/2018,SOUTH INDIA,113.18,103.69
87,14/04/2018,SOUTH INDIA,104.29,101.77
88,07/04/2018,SOUTH INDIA,116.17,103.23
89,31/03/2018,SOUTH INDIA,117.03,92.73
90,24/03/2018,SOUTH INDIA,116.47,104.14
91,17/03/2018,SOUTH INDIA,116.33,103.33
92,10/03/2018,SOUTH INDIA,117.46,102.81
93,03/03/2018,SOUTH INDIA,118.95,102.59
94,24/02/2018,SOUTH INDIA,116.54,104.13
95,17/02/2018,SOUTH INDIA,115.80,103.89
96,10/02/2018,SOUTH INDIA,114.37,103.85
97,03/02/2018,SOUTH INDIA,112.38,102.62
98,27/01/2018,SOUTH INDIA,111.21,99.12
99,20/01/2018,SOUTH INDIA,111.18,97.20
100,14/01/2018,SOUTH INDIA,110.38,97.74
101,07/01/2018,SOUTH INDIA,109.15,94.84
102,29/12/2018,ALL INDIA,137.50,140.23
103,22/12/2018,ALL INDIA,130.51,136.37
104,15/12/2018,ALL INDIA,133.04,138.88
105,08/12/2018,ALL INDIA,132.80,142.55
106,01/12/2018,ALL INDIA,134.52,145.12
107,24/11/2018,ALL INDIA,134.82,142.14
108,17/11/2018,ALL INDIA,133.20,142.39
109,10/11/2018,ALL INDIA,133.42,143.71
110,27/10/2018,ALL INDIA,134.50,140.84
111,13/10/2018,ALL INDIA,139.70,140.75
112,20/10/2018,ALL INDIA,146.60,103.66
113,06/10/2018,ALL INDIA,133.74,141.33
114,29/09/2018,ALL INDIA,86.18,141.65
115,22/09/2018,ALL INDIA,135.90,141.70
116,15/09/2018,ALL INDIA,129.85,143.48
117,08/09/2018,ALL INDIA,130.91,144.80
118,01/09/2018,ALL INDIA,129.72,145.43
119,25/08/2018,ALL INDIA,133.72,144.40
120,18/08/2018,ALL INDIA,134.47,143.68
121,11/08/2018,ALL INDIA,135.40,146.90
122,04/04/2018,ALL INDIA,130.89,145.84
123,28/07/2018,ALL INDIA,131.56,145.36
124,21/07/2018,ALL INDIA,129.64,142.93
125,14/07/2018,ALL INDIA,136.10,142.39
126,07/07/2018,ALL INDIA,143.32,141.30
127,30/06/2018,ALL INDIA,134.98,142.60
128,23/06/2018,ALL INDIA,135.25,141.59
129,16/06/2018,ALL INDIA,133.94,137.19
130,09/06/2018,ALL INDIA,126.34,131.74
131,02/06/2018,ALL INDIA,122.46,129.96
132,26/05/2018,ALL INDIA,121.90,128.60
133,19/05/2018,ALL INDIA,124.71,128.79
134,12/05/2018,ALL INDIA,123.92,129.82
135,05/05/2018,ALL INDIA,124.09,132.36
136,28/04/2018,ALL INDIA,129.89,134.41
137,21/04/2018,ALL INDIA,132.80,130.69
138,14/04/2018,ALL INDIA,127.35,125.09
139,07/04/2018,ALL INDIA,120.15,118.72
140,31/03/2018,ALL INDIA,116.11,94.81
141,24/03/2018,ALL INDIA,110.44,102.22
142,17/03/2018,ALL INDIA,110.77,103.33
143,10/03/2018,ALL INDIA,110.98,99.00
144,03/03/2018,ALL INDIA,109.36,104.52
145,24/02/2018,ALL INDIA,111.95,103.78
146,17/02/2018,ALL INDIA,111.35,106.42
147,10/02/2018,ALL INDIA,111.46,107.50
148,03/02/2018,ALL INDIA,112.79,111.32
149,27/01/2018,ALL INDIA,115.06,111.09
150,20/01/2018,ALL INDIA,120.74,119.68
151,14/01/2018,ALL INDIA,122.11,121.18
152,07/01/2018,ALL INDIA,125.48,127.16
0,31/12/2022,NORTH INDIA,175.37,163.28
1,24/12/2022,NORTH INDIA,178.87,167.17
2,17/12/2022,NORTH INDIA,182.88,170.61
3,10/12/2022,NORTH INDIA,186.49,178.34
4,03/12/2022,NORTH INDIA,187.95,179.77
5,26/11/2022,NORTH INDIA,193.12,183.33
6,19/11/2022,NORTH INDIA,194.83,186.76
7,12/11/2022,NORTH INDIA,191.72,190.02
8,05/11/2022,NORTH INDIA,197.54,192.32
9,29/10/2022,NORTH INDIA,184.38,197.06
10,22/10/2022,NORTH INDIA,188.61,200.57
11,15/10/2022,NORTH INDIA,149.51,198.01
12,08/10/2022,NORTH INDIA,179.49,NA
13,01/10/2022,NORTH INDIA,183.99,192.46
14,24/09/2022,NORTH INDIA,182.63,191.90
15,17/09/2022,NORTH INDIA,181.81,198.56
16,10/09/2022,NORTH INDIA,181.06,208.25
17,03/09/2022,NORTH INDIA,182.32,212.23
18,27/08/2022,NORTH INDIA,182.54,209.69
19,20/08/2022,NORTH INDIA,183.56,208.34
20,13/08/2022,NORTH INDIA,182.57,211.27
21,06/08/2022,NORTH INDIA,186.49,213.33
22,30/07/2022,NORTH INDIA,188.83,214.94
23,23/07/2022,NORTH INDIA,191.91,208.35
24,16/07/2022,NORTH INDIA,197.01,203.70
25,09/07/2022,NORTH INDIA,201.79,211.09
26,02/07/2022,NORTH INDIA,216.84,220.10
27,25/06/2022,NORTH INDIA,220.51,223.02
28,18/06/2022,NORTH INDIA,224.71,224.88
29,11/06/2022,NORTH INDIA,226.24,206.58
30,04/06/2022,NORTH INDIA,222.90,190.59
31,28/05/2022,NORTH INDIA,216.28,182.55
32,21/05/2022,NORTH INDIA,214.96,182.87
33,14/05/2022,NORTH INDIA,209.64,184.57
34,07/05/2022,NORTH INDIA,205.92,195.63
35,30/04/2022,NORTH INDIA,199.96,213.68
36,23/04/2022,NORTH INDIA,205.65,238.25
37,16/04/2022,NORTH INDIA,212.37,237.10
38,09/04/2022,NORTH INDIA,212.47,253.83
39,02/04/2022,NORTH INDIA,157.20,159.11
40,26/03/2022,NORTH INDIA,158.23,144.31
41,19/03/2022,NORTH INDIA,NA,NA
42,12/03/2022,NORTH INDIA,146.51,100.59
43,05/03/2022,NORTH INDIA,147.73,132.14
44,26/02/2022,NORTH INDIA,156.87,134.13
45,19/02/2022,NORTH INDIA,156.87,135.50
46,12/02/2022,NORTH INDIA,157.54,147.27
47,05/02/2022,NORTH INDIA,158.52,149.85
48,29/01/2022,NORTH INDIA,162.76,142.57
49,22/01/2022,NORTH INDIA,167.33,153.93
50,15/01/2022,NORTH INDIA,170.94,160.35
51,08/01/2022,NORTH INDIA,172.07,164.02
52,01/01/2022,NORTH INDIA,173.02,175.37
53,31/12/2022,SOUTH INDIA,NA,111.37
54,24/12/2022,SOUTH INDIA,108.75,122.29
55,17/12/2022,SOUTH INDIA,107.62,117.94
56,10/12/2022,SOUTH INDIA,107.39,114.89
57,03/12/2022,SOUTH INDIA,104.29,116.58
58,26/11/2022,SOUTH INDIA,103.61,119.68
59,19/11/2022,SOUTH INDIA,102.89,121.45
60,12/11/2022,SOUTH INDIA,97.74,121.51
61,05/11/2022,SOUTH INDIA,97.98,119.97
62,29/10/2022,SOUTH INDIA,95.27,114.46
63,22/10/2022,SOUTH INDIA,92.97,109.13
64,15/10/2022,SOUTH INDIA,93.37,108.13
65,08/10/2022,SOUTH INDIA,94.25,108.12
66,01/10/2022,SOUTH INDIA,98.08,112.02
67,24/09/2022,SOUTH INDIA,99.80,110.39
68,17/09/2022,SOUTH INDIA,100.30,108.38
69,10/09/2022,SOUTH INDIA,96.96,98.64
70,03/09/2022,SOUTH INDIA,99.69,108.09
71,27/08/2022,SOUTH INDIA,99.05,108.72
72,20/08/2022,SOUTH INDIA,91.57,105.69
73,13/08/2022,SOUTH INDIA,97.05,101.74
74,06/08/2022,SOUTH INDIA,99.12,101.15
75,30/07/2022,SOUTH INDIA,98.81,100.49
76,23/07/2022,SOUTH INDIA,98.04,94.45
77,16/07/2022,SOUTH INDIA,98.15,89.31
78,09/07/2022,SOUTH INDIA,97.43,90.17
79,02/07/2022,SOUTH INDIA,102.95,89.43
80,25/06/2022,SOUTH INDIA,102.75,104.00
81,18/06/2022,SOUTH INDIA,106.21,91.28
82,11/06/2022,SOUTH INDIA,116.23,94.50
83,04/06/2022,SOUTH INDIA,121.34,97.09
84,28/05/2022,SOUTH INDIA,139.23,97.14
85,21/05/2022,SOUTH INDIA,135.36,98.88
86,14/05/2022,SOUTH INDIA,130.33,102.13
87,07/05/2022,SOUTH INDIA,124.23,104.44
88,30/04/2022,SOUTH INDIA,119.65,106.35
89,23/04/2022,SOUTH INDIA,121.54,106.92
90,16/04/2022,SOUTH INDIA,122.66,91.9
91,09/04/2022,SOUTH INDIA,127.60,102.80
92,02/04/2022,SOUTH INDIA,120.57,104.93
93,26/03/2022,SOUTH INDIA,141.04,103.93
94,19/03/2022,SOUTH INDIA,140.71,104.57
95,12/03/2022,SOUTH INDIA,140.06,108.60
96,05/03/2022,SOUTH INDIA,137.18,112.23
97,26/02/2022,SOUTH INDIA,143.06,114.81
98,19/02/2022,SOUTH INDIA,145.31,117.12
99,12/02/2022,SOUTH INDIA,146.09,118.36
100,05/02/2022,SOUTH INDIA,142.89,118.24
101,29/01/2022,SOUTH INDIA,147.95,119.27
102,22/01/2022,SOUTH INDIA,146.29,116.80
103,15/01/2022,SOUTH INDIA,147.11,114.56
104,08/01/2022,SOUTH INDIA,145.61,110.04
105,01/01/2022,SOUTH INDIA,108.74,NA
106,31/12/2022,ALL INDIA,175.37,158.26
107,24/12/2022,ALL INDIA,164.95,159.78
108,17/12/2022,ALL INDIA,168.97,161.16
109,10/12/2022,ALL INDIA,173.14,166.78
110,03/12/2022,ALL INDIA,171.78,168.71
111,26/11/2022,ALL INDIA,177.86,172.26
112,19/11/2022,ALL INDIA,179.24,175.16
113,12/11/2022,ALL INDIA,174.70,178.42
114,05/11/2022,ALL INDIA,173.82,179.77
115,29/10/2022,ALL INDIA,167.83,181.77
116,22/10/2022,ALL INDIA,169.88,182.48
117,15/10/2022,ALL INDIA,93.41,179.75
118,08/10/2022,ALL INDIA,163.74,108.12
119,01/10/2022,ALL INDIA,169.61,175.55
120,24/09/2022,ALL INDIA,166.48,176.94
121,17/09/2022,ALL INDIA,163.81,182.65
122,10/09/2022,ALL INDIA,165.06,191.27
123,03/09/2022,ALL INDIA,167.44,191.27
124,27/08/2022,ALL INDIA,165.70,190.76
125,20/08/2022,ALL INDIA,170.48,186.31
126,13/08/2022,ALL INDIA,164.25,184.19
127,06/08/2022,ALL INDIA,169.93,187.66
128,30/07/2022,ALL INDIA,168.36,188.02
129,23/07/2022,ALL INDIA,169.39,177.10
130,16/07/2022,ALL INDIA,173.19,169.59
131,09/07/2022,ALL INDIA,175.61,182.83
132,02/07/2022,ALL INDIA,185.79,187.70
133,25/06/2022,ALL INDIA,180.06,199.82
134,18/06/2022,ALL INDIA,180.65,185.49
135,11/06/2022,ALL INDIA,194.58,171.01
136,04/06/2022,ALL INDIA,187.09,157.04
137,28/05/2022,ALL INDIA,197.66,149.78
138,21/05/2022,ALL INDIA,185.02,152.88
139,14/05/2022,ALL INDIA,173.46,156.25
140,07/05/2022,ALL INDIA,175.32,164.40
141,30/04/2022,ALL INDIA,168.07,179.41
142,23/04/2022,ALL INDIA,176.35,180.42
143,16/04/2022,ALL INDIA,171.43,160.35
144,09/04/2022,ALL INDIA,174.50,147.91
145,02/04/2022,ALL INDIA,129.32,119.85
146,26/03/2022,ALL INDIA,147.48,109.55
147,19/03/2022,ALL INDIA,140.71,104.57
148,12/03/2022,ALL INDIA,143.54,108.59
149,05/03/2022,ALL INDIA,142.20,116.09
150,26/02/2022,ALL INDIA,151.61,126.31
151,19/02/2022,ALL INDIA,153.31,121.66
152,12/02/2022,ALL INDIA,154.54,135.83
153,05/02/2022,ALL INDIA,155.20,141.97
154,29/01/2022,ALL INDIA,159.99,135.60
155,22/01/2022,ALL INDIA,163.48,146.69
156,15/01/2022,ALL INDIA,166.14,151.39
157,08/01/2022,ALL INDIA,167.12,153.75
158,01/01/2022,ALL INDIA,171.76,175.37
0,28/12/2013,NORTH INDIA,133.93,129.03
1,21/12/2013,NORTH INDIA,135.43,127.74
2,07/12/2013,NORTH INDIA,136.85,133.11
3,30/11/2013,NORTH INDIA,138.57,134.36
4,23/11/2013,NORTH INDIA,138.20,133.22
5,16/11/2013,NORTH INDIA,140.70,131.80
6,09/11/2013,NORTH INDIA,133.74,133.07
7,02/11/2013,NORTH INDIA,131.61,131.79
8,26/10/2013,NORTH INDIA,NA,133.83
9,19/10/2013,NORTH INDIA,130.82,NA
10,12/10/2013,NORTH INDIA,131.03,135.10
11,05/10/2013,NORTH INDIA,124.03,133.80
12,28/09/2013,NORTH INDIA,132.88,133.83
13,21/09/2013,NORTH INDIA,135.09,132.44
14,14/09/2013,NORTH INDIA,136.68,132.11
15,07/09/2013,NORTH INDIA,137.02,130.57
16,31/08/2013,NORTH INDIA,137.41,132.51
17,24/08/2013,NORTH INDIA,140.43,133.14
18,17/08/2013,NORTH INDIA,138.65,135.35
19,10/08/2013,NORTH INDIA,142.31,138.27
20,03/08/2013,NORTH INDIA,143.20,138.13
21,27/07/2013,NORTH INDIA,143.90,139.87
22,20/07/2013,NORTH INDIA,143.84,141.49
23,13/07/2013,NORTH INDIA,143.55,144.34
24,06/07/2013,NORTH INDIA,147.60,146.67
25,29/06/2013,NORTH INDIA,149.74,145.39
26,22/06/2013,NORTH INDIA,153.83,142.77
27,15/06/2013,NORTH INDIA,158.77,141.77
28,08/06/2013,NORTH INDIA,164.25,141.90
29,01/06/2013,NORTH INDIA,163.64,141.75
30,25/05/2013,NORTH INDIA,163.17,143.72
31,18/05/2013,NORTH INDIA,158.04,146.91
32,11/05/2013,NORTH INDIA,154.22,143.94
33,04/05/2013,NORTH INDIA,152.88,145.26
34,27/04/2013,NORTH INDIA,150.37,145.62
35,20/04/2013,NORTH INDIA,135.97,147.34
36,13/04/2013,NORTH INDIA,145.17,144.20
37,06/04/2013,NORTH INDIA,119.85,138.99
38,30/03/2013,NORTH INDIA,84.67,NA
39,23/03/2013,NORTH INDIA,74.01,133.04
40,16/03/2013,NORTH INDIA,79.96,NA
41,09/03/2013,NORTH INDIA,84.99,129.80
42,02/03/2013,NORTH INDIA,89.87,140.62
43,23/02/2013,NORTH INDIA,90.48,129.86
44,16/02/2013,NORTH INDIA,93.19,124.69
45,09/02/2013,NORTH INDIA,93.76,123.01
46,02/02/2013,NORTH INDIA,98.11,121.67
47,26/01/2013,NORTH INDIA,99.55,124.49
48,19/01/2013,NORTH INDIA,101.81,125.96
49,12/01/2013,NORTH INDIA,102.80,128.46
50,05/01/2013,NORTH INDIA,105.77,133.08
51,28/12/2013,SOUTH INDIA,NA,NA
52,21/12/2013,SOUTH INDIA,99.94,83.37
53,07/12/2013,SOUTH INDIA,96.05,81.49
54,30/11/2013,SOUTH INDIA,95.75,84.97
55,23/11/2013,SOUTH INDIA,93.95,85.20
56,16/11/2013,SOUTH INDIA,92.26,84.71
57,09/11/2013,SOUTH INDIA,90.30,84.99
58,02/11/2013,SOUTH INDIA,88.90,89.36
59,26/10/2013,SOUTH INDIA,88.08,90.18
60,19/10/2013,SOUTH INDIA,88.84,93.40
61,12/10/2013,SOUTH INDIA,88.08,98.99
62,05/10/2013,SOUTH INDIA,89.19,100.13
63,28/09/2013,SOUTH INDIA,92.08,104.69
64,21/09/2013,SOUTH INDIA,94.24,90.64
65,14/09/2013,SOUTH INDIA,94.36,104.45
66,07/09/2013,SOUTH INDIA,93.33,100.56
67,31/08/2013,SOUTH INDIA,89.97,98.19
68,24/08/2013,SOUTH INDIA,90.18,96.14
69,17/08/2013,SOUTH INDIA,89.44,98.30
70,10/08/2013,SOUTH INDIA,88.96,97.10
71,03/08/2013,SOUTH INDIA,87.60,95.31
72,27/07/2013,SOUTH INDIA,84.99,95.14
73,20/07/2013,SOUTH INDIA,83.58,95.83
74,13/07/2013,SOUTH INDIA,82.55,96.28
75,06/07/2013,SOUTH INDIA,82.66,98.54
76,29/06/2013,SOUTH INDIA,82.93,99.02
77,22/06/2013,SOUTH INDIA,85.43,98.28
78,15/06/2013,SOUTH INDIA,90.78,97.41
79,08/06/2013,SOUTH INDIA,92.77,99.72
80,01/06/2013,SOUTH INDIA,93.10,100.96
81,25/05/2013,SOUTH INDIA,92.46,98.83
82,18/05/2013,SOUTH INDIA,91.75,96.67
83,11/05/2013,SOUTH INDIA,86.28,97.61
84,04/05/2013,SOUTH INDIA,85.36,105.15
85,27/04/2013,SOUTH INDIA,88.40,109.41
86,20/04/2013,SOUTH INDIA,87.60,111.32
87,13/04/2013,SOUTH INDIA,84.25,113.24
88,06/04/2013,SOUTH INDIA,73.43,116.21
89,30/03/2013,SOUTH INDIA,81.93,109.13
90,23/03/2013,SOUTH INDIA,80.28,119.79
91,16/03/2013,SOUTH INDIA,78.41,111.15
92,09/03/2013,SOUTH INDIA,78.45,106.82
93,02/03/2013,SOUTH INDIA,76.54,101.36
94,23/02/2013,SOUTH INDIA,74.88,100.57
95,16/02/2013,SOUTH INDIA,76.33,100.68
96,09/02/2013,SOUTH INDIA,76.18,100.47
97,02/02/2013,SOUTH INDIA,75.33,99.01
98,26/01/2013,SOUTH INDIA,76.23,98.95
99,19/01/2013,SOUTH INDIA,74.82,99.19
100,12/01/2013,SOUTH INDIA,73.03,100.68
101,05/01/2013,SOUTH INDIA,71.66,101.26
102,28/12/2013,ALL INDIA,133.93,129.03
